ef_base_id,native_pes21_id,physical_source_id,canonical_name,status,source_card_id,stats_source_card_id,portrait_asset_id,face_owner_id,commentary_owner_id
182251,182251,629339,Tyrese Noubissie,active,182251,182251,182251,,
182252,182252,629341,Tye Hall,active,182252,182252,182252,,
182258,182258,629344,Lapo Deli,active,182258,182258,182258,,
182261,182261,629345,Arran Kerr,active,182261,182261,182261,,
182263,182263,629346,Pablo Ferreira,active,182263,182263,182263,,
182270,182270,629349,Hajime Hidaka,active,182270,182270,182270,,
182278,182278,629350,Elijah Gift,active,182278,182278,182278,,
182279,182279,629355,Seb Naylor,active,182279,182279,182279,,
182285,182285,629361,Carlos Londoño,active,182285,182285,182285,,
182287,182287,629362,Miguel Silva,active,182287,182287,182287,,
182292,182292,629363,Faiber Arroyo,active,182292,182292,182292,,
182293,182293,629368,Mateo Gómez,active,182293,182293,182293,,
182294,182294,629371,Ingmar Mulder,active,182294,182294,182294,,
182301,182301,629372,Luka Bentt,active,182301,182301,182301,,
182302,182302,629375,Joey Zwaan,active,182302,182302,182302,,
182317,182317,629377,Jorge Valencia,active,182317,182317,182317,,
182319,182319,629382,Martín González,active,182319,182319,182319,,
182320,182320,629383,Joel Ahumada,active,182320,182320,182320,,
182321,182321,629384,Vicente Zenteno,active,182321,182321,182321,,
182322,182322,629386,Tomás Cayuqueo,active,182322,182322,182322,,
182323,182323,629394,Ricardo Rebolledo,active,182323,182323,182323,,
182326,182326,629401,Nabil Homssa,active,182326,182326,182326,,
182332,182332,629405,Erk Aslan,active,182332,182332,182332,,
182333,182333,629408,Burak Gültekin,active,182333,182333,182333,,
